64,64,
1,20,30,101,106,107,108,109,110,
11,11,11,11,0,4,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,0,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2,40,11,11
11,11,11,11,0,4,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2,2,2,2,2,2,2,2,2,2,2,2,2,2,40,2,2,2,2,11,11,11,11,11,11,11,11,11,11,11,2,40,11,11
11,11,11,11,0,4,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,38,38,38,38,38,38,38,38,38,38,38,38,38,0,38,38,42,2,11,11,11,11,11,11,11,11,11,11,11,2,40,11,11
11,11,11,11,0,4,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,40,2,11,11,11,11,11,2,2,2,2,2,2,2,2,2,2,40,2,11,11,11,11,11,11,11,11,11,11,11,2,40,11,11
11,11,11,11,0,4,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,40,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2,40,2,11,11,11,11,11,11,11,11,11,11,11,2,40,11,11
11,11,11,11,0,4,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,40,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2,40,2,11,11,11,11,11,11,11,11,11,11,11,2,40,11,11
11,11,11,11,0,4,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,40,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2,40,2,11,11,11,11,11,11,11,11,11,11,11,2,40,11,11
11,11,11,11,0,4,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,40,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2,40,2,11,11,11,2,2,2,2,2,57,2,2,2,40,11,11
11,11,11,11,0,4,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,40,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2,40,2,11,11,11,2,0,0,0,0,57,57,0,2,40,11,11
11,11,11,11,0,4,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,7,0,0,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2,40,2,11,11,11,2,0,57,57,57,57,2,2,2,40,11,11
11,11,11,11,0,4,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,0,2,0,11,0,2,0,40,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2,40,2,11,11,11,2,0,57,57,57,57,0,11,11,40,11,11
11,11,11,11,0,4,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,57,57,57,57,0,0,38,0,0,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2,40,2,11,11,11,2,0,57,57,57,2,0,11,11,40,11,11
11,11,11,11,0,4,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,57,57,57,0,0,0,0,0,0,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2,40,2,11,11,11,2,0,0,57,57,57,11,11,11,40,11,11
11,11,11,11,0,4,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,57,57,0,0,0,0,2,0,0,0,11,11,11,11,11,11,11,7,0,2,11,11,11,11,2,40,2,11,11,11,2,7,0,0,0,2,11,11,11,40,11,11
11,11,11,11,0,4,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2,0,2,0,0,11,11,11,11,11,11,11,11,11,11,0,0,0,57,0,0,11,11,11,2,40,2,11,11,11,2,0,0,0,0,38,38,38,38,0,11,11
11,11,11,11,0,4,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2,7,11,11,11,11,11,11,11,11,11,11,2,0,57,57,57,57,0,11,11,11,2,40,2,2,2,2,2,0,0,7,2,2,11,11,0,40,11,11
11,11,11,11,0,4,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,0,57,57,0,0,57,0,11,11,11,2,48,38,38,38,38,38,0,0,2,2,2,11,11,11,40,11,11
11,11,11,11,0,4,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,0,57,0,2,57,57,0,0,11,11,2,2,2,2,2,2,2,40,0,2,2,2,11,11,11,40,11,11
11,11,11,11,0,4,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,0,57,57,0,57,0,0,11,11,11,11,11,11,11,11,11,2,40,2,11,11,11,11,11,11,40,11,11
11,11,11,11,0,4,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,7,0,57,57,57,0,11,11,11,11,11,11,11,11,11,11,2,40,2,11,11,11,11,11,11,40,11,11
11,11,11,11,0,4,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2,0,0,0,7,11,11,11,11,11,11,11,11,11,11,2,40,2,11,11,11,11,11,11,40,11,11
11,11,11,11,0,4,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,0,0,11,11,11,11,11,11,11,11,11,11,11,11,2,40,2,11,11,11,11,11,11,40,11,11
11,11,11,11,0,4,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,40,11,11,11,11,11,11,11,11,11,11,11,11,2,40,2,11,11,11,11,11,11,40,11,11
11,11,11,11,0,4,0,0,0,0,0,0,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,11,11,2,40,2,11,11,11,11,11,11,40,11,11
11,11,11,11,0,4,4,4,4,4,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2,44,38,38,38,0,38,0,38,38,38,38,0,38,38,38,38,38,38,38,38,42,2,11,11,2,40,2,11,11,11,11,11,11,40,11,11
11,11,11,11,0,4,0,0,0,0,0,0,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2,40,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,40,2,11,11,2,40,2,11,11,11,11,11,11,40,11,11
11,11,11,11,0,4,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2,40,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2,40,2,11,11,2,40,2,11,11,11,11,11,11,40,11,11
11,11,11,11,0,4,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2,40,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2,40,2,11,11,2,40,2,11,11,11,11,11,11,40,11,11
11,11,11,11,0,4,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2,40,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2,40,2,11,11,2,40,2,11,11,11,11,11,11,40,11,11
11,11,11,11,0,4,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2,40,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2,40,2,11,11,2,40,2,11,11,11,11,11,11,40,11,11
11,11,11,11,0,4,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2,40,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2,40,2,2,2,2,40,2,2,2,2,2,2,2,40,2,11
11,11,11,11,0,4,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2,40,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2,48,38,38,38,38,0,38,38,38,38,38,38,38,46,2,11
11,11,11,11,0,4,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2,40,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,11
11,11,11,11,0,4,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2,40,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
11,11,11,11,0,4,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2,40,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
11,11,11,11,0,2,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2,40,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2,40,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
